,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,OccupancyId,ClientId,ClientIdText,ClientPropertyId,PropertyName,StreetNumber,StreetPrefix,StreetName,StreetType,StreetSuffix,Address2,Suite,City,State,ZipCode,DistrictCode,DistrictText,APN,County,Township,ZoneCode,ZoneText,Longitude,Latitude,FixedPropertyUseCode,FixedPropertyUseText,FloorsAboveGround,FloorsBelowGround,PropertyOccupantLoad,PropertySquarefoot,MixedUseCode,MixedUseText,PropertyOwnershipCode,PropertyOwnershipText,RoofCoveringCode,RoofCoveringText,StructureTypeCode,StructureTypeText,ConstructionTypeCode,ConstructionTypeDriscription,BuildingStatusCode,BuildingStatusText,DetectorPresentCode,DetectorPresentText,DetectorPowerCode,DetectorPowerText,DetectorTypeCode,DetectorTypeText,AutomaticExtinguishingCode,AutomaticExtinguishingText,AutomaticExtinguishingTypeCode,AutomaticExtingushingTypeText,AutomaticExtinguishingNumberOfHeads,StationCode,StationText,InspectionDistrictCode,InspectionDistrictText,BuildingClassCode,BuildingClassText,ConstructionCompletedDate,PropertyNotes,BusinessPermit,LastInspectionDate,LastInspectionId,isVacantProperty,isMergedProperty,isDeletedProperty,AHJCode,AHJText,DefaultInspectionTypeCode,DefaultInspectionTypeDescrition,ComplexMainId,NumberOfUnits,PropertyCreationDate,PropertyCategory,ErrorCode,ErrorMessage
2852,2852.0,2983.0,2983.0,137353,40,WA-27D03,385C-026-000-000,Harlow Construction,3123,,106th,St,S,,,Lakewood,WA,98499-6702,PREV,Prevention,385C,Pierce,,,,-122.478041,47.16127,984,Industrial plant yard - area,2.0,0.0,0.0,7740.0,60,Industrial use,1,Private,6.0,Metal,1.0,Enclosed building,6.0,III-B Unprotected Combustible,2,In normal use,1,Present,4,Hardwire with battery backup,5,More than one type present,1,Present,1,Wet-pipe sprinkler,0.0,20.0,Station 20,,,S-1,S-1,0001-01-01T00:00:00,,,2020-09-11T12:48:20.933,850190.0,False,False,False,3.0,27D03,,,3219.0,0.0,2016-11-18T20:19:35.493,Commercial,0,
2853,2853.0,2984.0,2984.0,137354,40,WA-27D03,385D-001-000-000,Kokiri Apartments,10701,,Pacific,Hwy,SW,,,Lakewood,WA,98499-4607,CREW,Crew,385D,Pierce,,,,-122.485718,47.159904,429,Multifamily dwelling,0.0,0.0,0.0,6172.0,,,1,Private,,,,,,,2,In normal use,,,,,,,,,,,0.0,20.0,Station 20,CREW,Crew,R-2,R-2,0001-01-01T00:00:00,,,2023-10-04T14:35:32.117,1786942.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
2854,2854.0,2985.0,2985.0,137355,40,WA-27D03,385D-002-001-000,Pinnacle Lumber,3600,,108th,St,SW,,Office,Lakewood,WA,98499-4623,PREV,Prevention,385D,Pierce,,,,-122.485218,47.15911,599,Business office,2.0,0.0,0.0,5000.0,NN,Not mixed use,1,Private,2.0,Composition Shingles,1.0,Enclosed building,9.0,V-B Unprotected Wood Frame,2,In normal use,1,Present,4,Hardwire with battery backup,4,"Sprinkler, water flow detection",13,NFPA 13 Hydraulic System,1,Wet-pipe sprinkler,0.0,20.0,Station 20,PREV,Prevention,B,B,0001-01-01T00:00:00,,,2021-08-03T09:13:50.807,1398818.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
2855,2855.0,2986.0,2986.0,137356,40,WA-27D03,385D-002-002-000,Pinnacle Lumber,3600,,108th,St,SW,,,Lakewood,WA,98499-4623,PREV,Prevention,385D,Pierce,,,,-122.48512,47.15984,984,Industrial plant yard - area,1.0,0.0,0.0,16128.0,0,"Mixed use, Other",1,Private,9.0,Roof Covering Not Class,1.0,Enclosed building,9.0,V-B Unprotected Wood Frame,2,In normal use,0,None Present,,,,,0,None Present,1,Wet-pipe sprinkler,0.0,20.0,Station 20,,,S-1,S-1,0001-01-01T00:00:00,"Mechanical water flow alarm only.
",,2020-08-21T08:44:21.393,850192.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
2856,2856.0,2987.0,2987.0,137357,40,WA-27D03,ARCHIVE-385D-003-000-000,Vacant lot - Mo Mo Hof,10727,,Pacific,Hwy,SW,,,Lakewood,WA,98499-4638,NO INSPECTION,No Inspection,385D,Pierce,,,,-122.486337,47.159528,936,Vacant lot,0.0,0.0,0.0,,,,1,Private,,,,,,,0,Other,,,,,,,,,,,0.0,20.0,Station 20,,,VACANT,Vacant,0001-01-01T00:00:00,,,2020-02-25T14:56:29.41,849580.0,True,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
2857,2857.0,2988.0,2988.0,137359,40,WA-27D03,385D-006-000-000,O'Reilly's Auto Parts,10901,,Pacific,Hwy,SW,,,Lakewood,WA,98499-4661,PREV,Prevention,385D,Pierce,,,,-122.492685,47.156192,549,Specialty shop,1.0,0.0,0.0,30000.0,NN,Not mixed use,1,Private,0.0,Roof Covering Undetermined/Not Reported,1.0,Enclosed building,0.0,Undetermined,2,In normal use,1,Present,4,Hardwire with battery backup,5,More than one type present,1,Present,1,Wet-pipe sprinkler,0.0,20.0,Station 20,,,M,M,0001-01-01T00:00:00,,None located,2020-08-24T08:12:42.217,850194.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
2858,2858.0,2989.0,2989.0,137360,40,WA-27D03,385D-007-000-000,Lion Motors LLC,10910,,Pacific,Hwy,SW,,,Lakewood,WA,98499-4641,CREW,Crew,385D,Pierce,,,,-122.489414,47.15868,579,"Motor vehicle or boat sales, services, repair",0.0,0.0,0.0,0.0,,,1,Private,,,,,,,2,In normal use,,,,,,,,,,,0.0,20.0,Station 20,CREW,Crew,M,M,0001-01-01T00:00:00,,,2023-12-22T14:18:23.86,1786938.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
2859,2859.0,2990.0,2990.0,137362,40,WA-27D03,385D-009-000-001,El Mercado Latino,10816,,Pacific,Hwy,SW,,,Lakewood,WA,98499-4640,CREW,Crew,385D,Pierce,,,,-122.48885,47.158914,519,"Food and beverage sales, grocery store",0.0,0.0,0.0,4300.0,,,1,Private,,,,,,,2,In normal use,,,,,,,,,,,0.0,20.0,Station 20,CREW,Crew,M,M,0001-01-01T00:00:00,,,2023-12-22T14:42:37.12,1786937.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
2860,2860.0,2991.0,2991.0,399509,40,WA-27D03,UP-4002560042,(Shell) UP Market Place,3556,,Market,Pl,W,,,University Place,WA,98466-4339,UP,University Place,242A,,,,,-122.536609,47.226158,500,"Mercantile, business, Other",0.0,0.0,0.0,0.0,,,1,Private,,,,,,,2,In normal use,1,Present,,,,,13,NFPA 13 Hydraulic System,,,0.0,31.0,Station 31,UP,University Place,SHELL,Shell,0001-01-01T00:00:00,,,2022-03-03T09:28:05.15,1575237.0,False,False,False,3.0,27D03,,,,0.0,2019-12-16T23:11:50.703,Commercial,0,
2861,2861.0,2992.0,2992.0,137369,40,WA-27D03,385D-012-000-002,L Auto Body & Collision,3910,,108th,St,SW,,,Lakewood,WA,98499-4117,PREV,Prevention,385D,Pierce,,,,-122.48949,47.159132,579,"Motor vehicle or boat sales, services, repair",0.0,0.0,0.0,0.0,60,Industrial use,1,Private,,,1.0,Enclosed building,,,2,In normal use,,,,,,,2,Partial System Present,0,"Special hazard system, Other",0.0,20.0,Station 20,,,S-1,S-1,0001-01-01T00:00:00,,,2018-11-21T10:50:33,238605.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
2862,2862.0,2993.0,2993.0,137371,40,WA-27D03,385D-013-000-000,Southgate Apartments,3918,,108th,St,SW,,,Lakewood,WA,98499-4181,CREW,Crew,385D,Pierce,,,,-122.490304,47.159117,429,Multifamily dwelling,0.0,0.0,0.0,18016.0,,,1,Private,,,,,,,2,In normal use,,,,,,,,,,,0.0,20.0,Station 20,CREW,Crew,R-2,R-2,0001-01-01T00:00:00,,,2023-11-08T14:43:04.72,1786941.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
2863,2863.0,2994.0,2994.0,137373,40,WA-27D03,385D-015-000-000,Lakewood Water District Well Site,4215,,108th,St,SW,,,Lakewood,WA,98499-4122,UTILITIES,Utilities,385D,Pierce,,,,-122.493902,47.159422,647,Water utility,0.0,0.0,0.0,1641.0,,,1,Private,,,,,,,5,Vacant and secured,,,,,,,,,,,0.0,20.0,Station 20,,,U,U,0001-01-01T00:00:00,,,2018-01-31T13:36:32,269346.0,True,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
2864,2864.0,2995.0,2995.0,211102,40,WA-27D03,344D-034-000-000,Tanner Village Condos,8939,,Gravelly Lake,Dr,SW,,,Lakewood,WA,98499-3131,TH/CONDO,Townhome/Condo,344D,,,,,-122.51288,47.17477,419,1 or 2 family dwelling,2.0,0.0,0.0,6480.0,NN,Not mixed use,1,Private,2.0,Composition Shingles,1.0,Enclosed building,9.0,V-B Unprotected Wood Frame,2,In normal use,1,Present,4,Hardwire with battery backup,,,13R,NFPA 13R System,1,Wet-pipe sprinkler,0.0,21.0,Station 21,TH/CONDO,Townhome/Condo,TH/CONDO,TH/Condo,0001-01-01T00:00:00,"<p class=""p1""><span class=""s1"">Tanner Village Condominiums is comprised of 4 each Two-story buildings with (4) each condominiums per bldg.<span class=""Apple-converted-space"">&nbsp; </span>Each Quadplex has its own Fire Control/Riser Room (4 total) with accompanying Knox box for each room.<span class=""Apple-converted-space"">&nbsp; Addresses associated with Tanner Village are 8939, 8941, 8943, 8945.&nbsp;</span>Knox boxes are currently empty.<span class=""Apple-converted-space""></span></span></p>",,2019-12-09T22:40:39.313,795044.0,False,False,False,3.0,27D03,,,,6.0,2016-11-18T20:19:35.493,Commercial/Community Risk,0,
2865,2865.0,2996.0,2996.0,137375,40,WA-27D03,385D-017-000-001,Malibu Apartments,4120,,109th,St,SW,,,Lakewood,WA,98499-4187,CREW,Crew,385D,Pierce,,,,-122.49283,47.15826,429,Multifamily dwelling,2.0,0.0,0.0,4160.0,NN,Not mixed use,1,Private,7.0,Built-Up,1.0,Enclosed building,9.0,V-B Unprotected Wood Frame,2,In normal use,1,Present,4,Hardwire with battery backup,5,More than one type present,13R,NFPA 13R System,1,Wet-pipe sprinkler,0.0,20.0,Station 20,CREW,Crew,R-2,R-2,0001-01-01T00:00:00,,,2023-01-13T10:27:22.447,1839177.0,False,False,False,,,,,,7.0,2016-11-18T20:19:35.493,Commercial,0,
2866,2866.0,2997.0,2997.0,137376,40,WA-27D03,385D-018-000-001,Oakleaf Apartments,4111,,110th,St,SW,,Building 1,Lakewood,WA,98499-4188,CREW,Crew,385D,Pierce,,,,-122.49145,47.157687,429,Multifamily dwelling,2.0,0.0,0.0,5712.0,NN,Not mixed use,HA,Housing Authority,7.0,Built-Up,1.0,Enclosed building,9.0,V-B Unprotected Wood Frame,2,In normal use,0,None Present,,,,,,,,,0.0,20.0,Station 20,CREW,Crew,R-2,R-2,0001-01-01T00:00:00,,,2023-12-11T13:54:06.937,1786944.0,False,False,False,3.0,27D03,,,659.0,13.0,2016-11-18T20:19:35.493,Commercial,0,
2867,2867.0,2998.0,2998.0,137377,40,WA-27D03,385D-019-000-000,Montgrove Manor,4001,,109th,St,SW,,,Lakewood,WA,98499-4180,CREW,Crew,385D,Pierce,,,,-122.49061,47.158483,429,Multifamily dwelling,1.0,0.0,0.0,10720.0,,,HA,Housing Authority,,,,,,,2,In normal use,1,Present,1,Battery only,1,Smoke,NR,System not required,,,0.0,20.0,Station 20,CREW,Crew,R-2,R-2,0001-01-01T00:00:00,,,2023-11-08T14:36:34.55,1786943.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
2868,2868.0,2999.0,2999.0,137378,40,WA-27D03,385D-021-000-001,Construction works inc.,10529,,Lakeview,Ave,SW,,A,Lakewood,WA,98499-7145,CREW,Crew,385D,Pierce,,,,-122.494483,47.164479,981,Construction site,0.0,0.0,0.0,0.0,NN,Not mixed use,1,Private,6.0,Metal,1.0,Enclosed building,4.0,II-B Unprotected Non-Combustible,2,In normal use,,,,,,,,,,,0.0,20.0,Station 20,CREW,Crew,S-1,S-1,0001-01-01T00:00:00,,,2022-05-31T10:17:17.463,1583734.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
2869,2869.0,3000.0,3000.0,137380,40,WA-27D03,385D-021-000-004,Chris Hoover Enterprises,10529,,Lakeview,Ave,SW,,D,Lakewood,WA,98499-7145,CREW,Crew,385D,Pierce,,,,-122.494483,47.164479,700,"Manufacturing, processing",0.0,0.0,0.0,0.0,,,1,Private,,,,,,,2,In normal use,,,,,,,,,,,0.0,20.0,Station 20,CREW,Crew,S-1,S-1,0001-01-01T00:00:00,,,2023-12-03T10:16:19.997,1786830.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
2870,2870.0,3001.0,3001.0,137381,40,WA-27D03,385D-021-000-005,(Chris Hoover Enterprises),10529,,Lakeview,Ave,SW,,E,Lakewood,WA,98499-7145,CREW,Crew,385D,Pierce,,,,-122.494483,47.164479,700,"Manufacturing, processing",0.0,0.0,0.0,2400.0,,,1,Private,,,,,,,2,In normal use,,,,,,,,,,,0.0,20.0,Station 20,CREW,Crew,B,B,0001-01-01T00:00:00,,,2023-11-08T11:56:20.707,1786831.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
2871,2871.0,3002.0,3002.0,137382,40,WA-27D03,385D-022-000-001,Lakewood Countertops,10513,,Lakeview,Ave,SW,,,Lakewood,WA,98499-4228,CREW,Crew,385D,Pierce,,,,-122.494489,47.161512,599,Business office,1.0,0.0,0.0,9982.0,,,1,Private,,,,,,,2,In normal use,0,None Present,,,,,0,None Present,,,0.0,20.0,Station 20,CREW,Crew,B,B,0001-01-01T00:00:00,Combustible storage on loft.  Propane tank located A/B corner exterior ,,2023-12-12T13:41:00.223,2132623.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
2872,2872.0,3003.0,3003.0,137383,40,WA-27D03,385D-022-000-002,Delano Construction,10517,,Lakeview,Ave,SW,,,Lakewood,WA,98499-4228,CREW,Crew,385D,Pierce,,,,-122.494479,47.164508,500,"Mercantile, business, Other",0.0,0.0,0.0,0.0,,,1,Private,,,,,,,5,Vacant and secured,,,,,,,,,,,0.0,20.0,Station 20,,,B,B,0001-01-01T00:00:00,,,2018-12-31T13:26:41,253845.0,True,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
2873,2873.0,3004.0,3004.0,137385,40,WA-27D03,385D-023-000-002,Unknown,10503,,Lakeview,Ave,SW,,B,Lakewood,WA,98499-4228,CREW,Crew,385D,Pierce,,,,-122.494474,47.164542,599,Business office,0.0,0.0,0.0,5000.0,,,1,Private,,,,,,,2,In normal use,,,,,,,,,,,0.0,20.0,Station 20,CREW,Crew,B,B,0001-01-01T00:00:00,,,2023-12-03T09:31:47.573,1786832.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
2874,2874.0,3005.0,3005.0,137389,40,WA-27D03,385D-024-000-004,E Power Systems & Battery Inc,10321,,Lakeview,Ave,SW,,,Lakewood,WA,98499-4224,CREW,Crew,385D,Pierce,,,,-122.494672,47.1632,580,"General retail, Other",0.0,0.0,0.0,3000.0,NN,Not mixed use,1,Private,6.0,Metal,1.0,Enclosed building,6.0,III-B Unprotected Combustible,2,In normal use,,,,,,,,,,,0.0,20.0,Station 20,CREW,Crew,B,B,0001-01-01T00:00:00,,,2022-05-06T08:39:32.093,1626731.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
2875,2875.0,3006.0,3006.0,137390,40,WA-27D03,385D-025-000-000,Maureen Howard Place - Low Income Housing Institute,10720,,Pacific,Hwy,SW,,,Lakewood,WA,98499-4736,PREV,Prevention,385D,Pierce,,,,-122.487143,47.159969,449,"Hotel/motel, commercial",3.0,0.0,0.0,43710.0,NN,Not mixed use,1,Private,0.0,Roof Covering Undetermined/Not Reported,1.0,Enclosed building,0.0,Undetermined,5,Vacant and secured,1,Present,4,Hardwire with battery backup,5,More than one type present,13,NFPA 13 Hydraulic System,1,Wet-pipe sprinkler,0.0,20.0,Station 20,PREV,Prevention,R-1,R-1,0001-01-01T00:00:00,,,2023-08-12T14:13:53.43,2014376.0,True,False,False,3.0,27D03,,,,83.0,2016-11-18T20:19:35.493,Commercial,0,
2876,2876.0,3007.0,3007.0,137393,40,WA-27D03,386A-001-000-000,Sandman 4 Apartments,10102,,Sales,Rd,S,,,Lakewood,WA,98499-8760,CREW,Crew,386A,Pierce,,,,-122.469931,47.165451,429,Multifamily dwelling,0.0,0.0,0.0,55252.0,,,1,Private,,,,,,,2,In normal use,,,,,,,,,,,0.0,20.0,Station 20,CREW,Crew,R-2,R-2,0001-01-01T00:00:00,,,2023-12-27T10:45:36.47,1786883.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
2877,2877.0,3008.0,3008.0,137394,40,WA-27D03,386A-002-000-001,Kulchin Foundation and Drilling,9818,,Sales,Rd,S,,Front Shop,Lakewood,WA,98499-8895,PREV,Prevention,386A,Pierce,,,,-122.472195,47.167449,599,Business office,0.0,0.0,0.0,3438.0,,,1,Private,,,,,,,2,In normal use,0,None Present,,,,,,,,,0.0,20.0,Station 20,PREV,Prevention,B,B,0001-01-01T00:00:00,"Mailing Address:

PO Box 99667
Lakewood WA 98496",,2022-02-15T11:33:52.31,1561040.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
2878,2878.0,3010.0,3010.0,137399,40,WA-27D03,386A-003-000-000,(Shell) Southside Business Park,9804,,Sales,Rd,S,,,Lakewood,WA,98499-8872,PREV,Prevention,386A,Pierce,,,,-122.473861,47.171225,984,Industrial plant yard - area,0.0,0.0,0.0,0.0,,,1,Private,,,,,,,2,In normal use,1,Present,,,,,13,NFPA 13 Hydraulic System,,,0.0,20.0,Station 20,,,SHELL,Shell,0001-01-01T00:00:00,,,2019-11-25T15:02:52,456539.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
2879,2879.0,3011.0,3011.0,137400,40,WA-27D03,386A-003-001-001,Millwork and Cabinet,9804,,Sales,Rd,S,,A-1,Lakewood,WA,98499-8872,CREW,Crew,386A,Pierce,,,,-122.472082,47.168364,599,Business office,0.0,0.0,0.0,2500.0,,,1,Private,,,,,,,2,In normal use,,,,,,,,,,,0.0,20.0,Station 20,CREW,Crew,B,B,0001-01-01T00:00:00,,,2023-12-22T15:22:19.507,1786882.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
2880,2880.0,3012.0,3012.0,137401,40,WA-27D03,386A-003-001-003,Bathtub Finishing Co,9804,,Sales,Rd,S,,A-3,Lakewood,WA,98499-8872,CREW,Crew,386A,Pierce,,,,-122.473241,47.168503,599,Business office,0.0,0.0,0.0,1500.0,,,1,Private,,,,,,,2,In normal use,,,,,,,,,,,0.0,20.0,Station 20,CREW,Crew,B,B,0001-01-01T00:00:00,,,2018-10-01T11:24:57,252597.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
2881,2881.0,3013.0,3013.0,137402,40,WA-27D03,386A-003-001-004,Dynamic Medical Systems,9804,,Sales,Rd,S,,A-4,Lakewood,WA,98499-8872,CREW,Crew,386A,Pierce,,,,-122.472082,47.168364,599,Business office,0.0,0.0,0.0,2500.0,,,1,Private,,,,,,,2,In normal use,,,,,,,,,,,0.0,20.0,Station 20,CREW,Crew,B,B,0001-01-01T00:00:00,,,2019-03-13T14:53:25,467831.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
2882,2882.0,3014.0,3014.0,137403,40,WA-27D03,386A-004-000-001,Gorman Roofing Services,9702,,Sales,Rd,S,,Suite A,Lakewood,WA,98499-8894,CREW,Crew,386A,Pierce,,,,-122.47297,47.16861,599,Business office,1.0,0.0,0.0,2500.0,NN,Not mixed use,1,Private,6.0,Metal,1.0,Enclosed building,4.0,II-B Unprotected Non-Combustible,5,Vacant and secured,0,None Present,,,,,0,None Present,,,0.0,20.0,Station 20,CREW,Crew,B,B,0001-01-01T00:00:00,Vacant being used for storage. Knox does not work,,2019-03-13T15:11:43,467832.0,True,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
2883,2883.0,3015.0,3015.0,137404,40,WA-27D03,386A-004-000-002,Signet Supply,9702,,Sales,Rd,S,,Suite B,Lakewood,WA,98499-8894,CREW,Crew,386A,Pierce,,,,-122.4727,47.16861,599,Business office,1.0,0.0,0.0,2500.0,NN,Not mixed use,1,Private,6.0,Metal,1.0,Enclosed building,4.0,II-B Unprotected Non-Combustible,5,Vacant and secured,0,None Present,,,,,0,None Present,,,0.0,20.0,Station 20,CREW,Crew,B,B,0001-01-01T00:00:00,Being used as storage. No occupants on scene. ,,2019-03-13T14:45:19,467833.0,True,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
2884,2884.0,3016.0,3016.0,137405,40,WA-27D03,386A-005-000-000,SPS IV Investments LLC,9716,,26th,Ave,S,,,Lakewood,WA,98499-7828,CREW,Crew,386A,Pierce,,,,-122.472027,47.169995,599,Business office,1.0,0.0,0.0,4360.0,0,"Mixed use, Other",1,Private,6.0,Metal,1.0,Enclosed building,4.0,II-B Unprotected Non-Combustible,2,In normal use,,,,,,,,,,,0.0,20.0,Station 20,CREW,Crew,B,B,0001-01-01T00:00:00,,,2023-04-19T09:01:22.95,1958364.0,False,False,False,,,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
2885,2885.0,3017.0,3017.0,137406,40,WA-27D03,386A-006-000-000,South Bound Honda,2724,,96th,St,S,,,Lakewood,WA,98499-9396,CREW,Crew,386A,Pierce,,,,-122.474393,47.169681,579,"Motor vehicle or boat sales, services, repair",1.0,0.0,0.0,9500.0,59,Office use,1,Private,2.0,Composition Shingles,1.0,Enclosed building,9.0,V-B Unprotected Wood Frame,2,In normal use,1,Present,4,Hardwire with battery backup,5,More than one type present,1,Present,1,Wet-pipe sprinkler,0.0,20.0,Station 20,,,M,M,0001-01-01T00:00:00,,,2019-12-10T14:07:26.24,467834.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
2886,2886.0,3018.0,3018.0,137407,40,WA-27D03,386A-007-001-000,Systems For Public Safety,9412,,Front,St,S,,A & B,Lakewood,WA,98499-9386,CREW,Crew,386A,Pierce,,,,-122.4721,47.171885,599,Business office,2.0,0.0,0.0,5380.0,,,1,Private,2.0,Composition Shingles,,,9.0,V-B Unprotected Wood Frame,2,In normal use,0,None Present,,,,,,,,,0.0,20.0,Station 20,,,B,B,0001-01-01T00:00:00,,,2020-04-09T16:05:49.037,965481.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
2887,2887.0,3022.0,3022.0,137411,40,WA-27D03,ARCHIVE-386A-008-000-000,Vacant,9416,,Front,St,S,,,Lakewood,WA,98499-9386,NO INSPECTION,No Inspection,386A,Pierce,,,,-122.470769,47.172771,936,Vacant lot,0.0,0.0,0.0,2950.0,,,1,Private,,,,,,,0,Other,,,,,,,,,,,0.0,20.0,Station 20,,,VACANT,Vacant,0001-01-01T00:00:00,,,2019-08-22T11:01:01,467839.0,True,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
2888,2888.0,3023.0,3023.0,137412,40,WA-27D03,386A-009-000-000,(Shell) Sunset Pacific Bldg,9500,,Front,St,S,,,Lakewood,WA,98499-9415,PREV,Prevention,386A,Pierce,,,,-122.472973,47.171018,599,Business office,0.0,0.0,0.0,8258.0,0,"Mixed use, Other",1,Private,,,,,,,2,In normal use,10,Undetermined,,,,,N,None Present,,,0.0,20.0,Station 20,,,SHELL,Shell,0001-01-01T00:00:00,,,2019-12-19T00:18:43.303,818953.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
2889,2889.0,3024.0,3024.0,137413,40,WA-27D03,386A-009-000-100,Tacoma Treatment Solutions,9500,,Front,St,S,,100,Lakewood,WA,98499-9415,CREW,Crew,386A,Pierce,,,,-122.472091,47.171282,599,Business office,0.0,0.0,20.0,2000.0,,,1,Private,,,1.0,Enclosed building,,,2,In normal use,,,,,,,,,,,0.0,20.0,Station 20,,,B,B,0001-01-01T00:00:00,12/27/2016 - Citizen call reported overcrowding in the waiting area.  Assigned for a complaint investigation.,,2019-09-18T14:10:44,467840.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
2890,2890.0,3025.0,3025.0,137414,40,WA-27D03,386A-009-002-200,Sunset Pacific Contractors,9500,,Front,St,S,,200,Lakewood,WA,98499-9415,CREW,Crew,386A,Pierce,,,,-122.472091,47.171282,599,Business office,0.0,0.0,0.0,3200.0,,,1,Private,,,,,,,2,In normal use,,,,,,,,,,,0.0,20.0,Station 20,,,B,B,0001-01-01T00:00:00,,,2019-09-18T14:05:30,467841.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
2891,2891.0,3026.0,3026.0,137415,40,WA-27D03,386A-010-000-000,Commertical Hardware,9508,,Front,St,S,,,Lakewood,WA,98499-9341,CREW,Crew,386A,Pierce,,,,-122.472143,47.171231,539,"Household goods, sales, repairs",0.0,0.0,0.0,8000.0,,,1,Private,,,,,,,2,In normal use,,,,,,,,,,,0.0,20.0,Station 20,,,M,M,0001-01-01T00:00:00,,,2019-12-10T10:35:08,467842.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
2892,2892.0,3027.0,3027.0,137416,40,WA-27D03,386A-012-000-000,Hokold Communities,2514,,92nd,St,S,,,Lakewood,WA,98499-9377,PREV,Prevention,386A,Pierce,,,,-122.47016,47.173599,800,"Storage, Other",2.0,0.0,0.0,23850.0,,,1,Private,,,,,,,2,In normal use,1,Present,4,Hardwire with battery backup,5,More than one type present,13,NFPA 13 Hydraulic System,1,Wet-pipe sprinkler,0.0,20.0,Station 20,,,S-2,S-2,0001-01-01T00:00:00,,,2018-04-11T11:14:50,224708.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
2893,2893.0,3028.0,3028.0,137417,40,WA-27D03,386A-013-000-000,King Auto Works,10020,,Sales,Rd,S,,,Lakewood,WA,98499-8771,CREW,Crew,386A,Pierce,,,,-122.471016,47.167149,579,"Motor vehicle or boat sales, services, repair",0.0,0.0,0.0,3232.0,,,1,Private,,,,,,,2,In normal use,,,,,,,,,,,0.0,20.0,Station 20,CREW,Crew,M,M,0001-01-01T00:00:00,Multiple 55 gal drums of oil. One 500 gal tank of waste oil.,,2022-02-15T11:45:55.487,1519077.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
